mode,question_id,evidence_id,score
graph_enhanced_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0163934426
graph_enhanced_rag,Q16,graph:64a58e48cd6e3d03,0.0163934426
graph_enhanced_rag,Q16,chunk:GSE111619_family.soft:4:00eb8f492584,0.0161290323
graph_enhanced_rag,Q16,graph:6738d3fa66490dbc,0.0161290323
graph_enhanced_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0158730159
graph_enhanced_rag,Q16,graph:0d7cd911b092ed97,0.0158730159
graph_enhanced_rag,Q16,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.015625
graph_enhanced_rag,Q16,graph:94fb1e3838c7184c,0.015625
graph_enhanced_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.0153846154
graph_enhanced_rag,Q16,graph:efe7f9847bbd3ebe,0.0153846154
graph_enhanced_rag,Q16,chunk:GSE111619_series_matrix.txt:8:a580f6b5c68c,0.0151515152
graph_enhanced_rag,Q16,graph:bc1394d09b3e630c,0.0151515152
graph_enhanced_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,0.0149253731
graph_enhanced_rag,Q16,graph:ed84526a485eaaaf,0.0149253731
graph_enhanced_rag,Q16,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.0147058824
graph_enhanced_rag,Q16,graph:7ee3d4b23271df52,0.0147058824
graph_enhanced_rag,Q16,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,0.0144927536
graph_enhanced_rag,Q16,graph:44d786c426fa53bf,0.0144927536
graph_enhanced_rag,Q16,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.0142857143
graph_enhanced_rag,Q16,graph:c87e5018b10666f7,0.0142857143
bm25,Q17,chunk:GSE111619_series_matrix.txt:20:5999361ed2c6,6.489558415
bm25,Q17,chunk:GSE111619_series_matrix.txt:21:f1c4916c4d2a,6.451109268
bm25,Q17,chunk:GSE111619_series_matrix.txt:19:903126e9a116,5.2129529595
bm25,Q17,chunk:GSE111619_series_matrix.txt:1:437999cf07da,5.0831593167
bm25,Q17,chunk:GSE111619_family.soft:2:012548a6835c,4.9446566057
bm25,Q17,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,4.856439805
bm25,Q17,chunk:GSE111619_family.soft:17:d4009146977f,4.7852950898
bm25,Q17,chunk:GSE111619_family.soft:25:6c94819d4f06,4.7436000921
bm25,Q17,chunk:GSE111619_family.soft:32:fa5e23883aa9,4.7298627562
bm25,Q17,chunk:GSE111619_family.soft:10:af45eaa5686d,4.6358849855
bm25,Q17,chunk:GSE111619_family.soft:33:887d9b8483f9,4.6097162493
bm25,Q17,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,4.3986640811
bm25,Q17,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0
bm25,Q17,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0
bm25,Q17,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.0
bm25,Q17,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,0.0
bm25,Q17,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,0.0
bm25,Q17,chunk:GSE111619_HTSeq_counts.txt:104:6b75d48d1c61,0.0
bm25,Q17,chunk:GSE111619_HTSeq_counts.txt:105:997661cff060,0.0
bm25,Q17,chunk:GSE111619_HTSeq_counts.txt:106:5f435dce7fb9,0.0
vector,Q17,chunk:GSE111619_family.soft:33:887d9b8483f9,0.5130798085
vector,Q17,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.5114325389
vector,Q17,chunk:GSE111619_family.soft:10:af45eaa5686d,0.4998856669
vector,Q17,chunk:GSE111619_series_matrix.txt:21:f1c4916c4d2a,0.4992517477
vector,Q17,chunk:GSE111619_series_matrix.txt:20:5999361ed2c6,0.4969166692
vector,Q17,chunk:GSE111619_family.soft:20:9af496ac6e9a,0.4956394643
vector,Q17,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.4885286509
vector,Q17,chunk:GSE111619_HTSeq_counts.txt:85:dbb00248661e,0.4875626605
vector,Q17,chunk:GSE111619_HTSeq_counts.txt:404:f355bfbf58f0,0.4820195153
vector,Q17,chunk:GSE111619_HTSeq_counts.txt:413:ca65b8d60acf,0.4813186253
vector,Q17,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.4808979326
vector,Q17,chunk:GSE111619_HTSeq_counts.txt:403:cd699ed94c95,0.4791303932
vector,Q17,chunk:GSE111619_HTSeq_counts.txt:417:856f5f78521d,0.4789890665
vector,Q17,chunk:GSE111619_series_matrix.txt:27:426a10e70046,0.4780040094
vector,Q17,chunk:GSE111619_HTSeq_counts.txt:407:f8da1d8f008e,0.4768319775
vector,Q17,chunk:GSE111619_HTSeq_counts.txt:415:0aaaa5b66748,0.476276728
vector,Q17,chunk:GSE111619_HTSeq_counts.txt:352:c559748d9916,0.4761489345
vector,Q17,chunk:GSE111619_family.soft:4:00eb8f492584,0.4756733016
vector,Q17,chunk:GSE111619_HTSeq_counts.txt:412:b868ae68e264,0.47504452
vector,Q17,chunk:GSE111619_HTSeq_counts.txt:423:2b84568e5489,0.4744336975
hybrid_rag,Q17,chunk:GSE111619_series_matrix.txt:20:5999361ed2c6,0.031778058
hybrid_rag,Q17,chunk:GSE111619_series_matrix.txt:21:f1c4916c4d2a,0.0317540323
hybrid_rag,Q17,chunk:GSE111619_family.soft:33:887d9b8483f9,0.0304779497
hybrid_rag,Q17,chunk:GSE111619_family.soft:10:af45eaa5686d,0.0301587302
hybrid_rag,Q17,chunk:GSE111619_series_matrix.txt:1:437999cf07da,0.027970679
hybrid_rag,Q17,chunk:GSE111619_family.soft:2:012548a6835c,0.0266205704
hybrid_rag,Q17,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.0161290323
hybrid_rag,Q17,chunk:GSE111619_series_matrix.txt:19:903126e9a116,0.0158730159
hybrid_rag,Q17,chunk:GSE111619_family.soft:20:9af496ac6e9a,0.0151515152
hybrid_rag,Q17,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,0.0151515152
hybrid_rag,Q17,chunk:GSE111619_family.soft:17:d4009146977f,0.0149253731
hybrid_rag,Q17,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.0149253731
hybrid_rag,Q17,chunk:GSE111619_HTSeq_counts.txt:85:dbb00248661e,0.0147058824
hybrid_rag,Q17,chunk:GSE111619_family.soft:25:6c94819d4f06,0.0147058824
hybrid_rag,Q17,chunk:GSE111619_HTSeq_counts.txt:404:f355bfbf58f0,0.0144927536
hybrid_rag,Q17,chunk:GSE111619_family.soft:32:fa5e23883aa9,0.0144927536
hybrid_rag,Q17,chunk:GSE111619_HTSeq_counts.txt:413:ca65b8d60acf,0.0142857143
hybrid_rag,Q17,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.014084507
hybrid_rag,Q17,chunk:GSE111619_HTSeq_counts.txt:403:cd699ed94c95,0.0138888889
hybrid_rag,Q17,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,0.0138888889
graph_enhanced_rag,Q17,chunk:GSE111619_series_matrix.txt:20:5999361ed2c6,0.0163934426
graph_enhanced_rag,Q17,graph:efe7f9847bbd3ebe,0.0163934426
graph_enhanced_rag,Q17,chunk:GSE111619_series_matrix.txt:21:f1c4916c4d2a,0.0161290323
graph_enhanced_rag,Q17,graph:ed84526a485eaaaf,0.0161290323
graph_enhanced_rag,Q17,chunk:GSE111619_family.soft:33:887d9b8483f9,0.0158730159
graph_enhanced_rag,Q17,graph:44d786c426fa53bf,0.0158730159
graph_enhanced_rag,Q17,chunk:GSE111619_family.soft:10:af45eaa5686d,0.015625
graph_enhanced_rag,Q17,graph:7e1ab43bbcc95b2f,0.015625
graph_enhanced_rag,Q17,chunk:GSE111619_series_matrix.txt:1:437999cf07da,0.0153846154
graph_enhanced_rag,Q17,graph:64a58e48cd6e3d03,0.0153846154
graph_enhanced_rag,Q17,chunk:GSE111619_family.soft:2:012548a6835c,0.0151515152
graph_enhanced_rag,Q17,graph:6738d3fa66490dbc,0.0151515152
graph_enhanced_rag,Q17,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.0149253731
graph_enhanced_rag,Q17,graph:0d7cd911b092ed97,0.0149253731
graph_enhanced_rag,Q17,chunk:GSE111619_series_matrix.txt:19:903126e9a116,0.0147058824
graph_enhanced_rag,Q17,graph:94fb1e3838c7184c,0.0147058824
graph_enhanced_rag,Q17,chunk:GSE111619_family.soft:20:9af496ac6e9a,0.0144927536
graph_enhanced_rag,Q17,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,0.0142857143
graph_enhanced_rag,Q17,chunk:GSE111619_family.soft:17:d4009146977f,0.014084507
graph_enhanced_rag,Q17,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.0138888889
bm25,Q18,chunk:GSE111619_series_matrix.txt:4:d2206f015b53,12.7473075611
bm25,Q18,chunk:GSE111619_family.soft:4:00eb8f492584,12.5048429656
bm25,Q18,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,11.2362547815
bm25,Q18,chunk:GSE111619_family.soft:20:9af496ac6e9a,11.1779587886
bm25,Q18,chunk:GSE111619_family.soft:5:5769fda80faf,10.7803372362
bm25,Q18,chunk:GSE111619_family.soft:12:70d15f8f2b25,10.3734952604
bm25,Q18,chunk:GSE111619_family.soft:27:0811d4a4f618,10.2579838195
bm25,Q18,chunk:gse111619_samples.csv:0:a333971634bd,9.2764243875
bm25,Q18,chunk:GSE111619_series_matrix.txt:27:426a10e70046,9.0818649771
bm25,Q18,chunk:GSE111619_family.soft:28:42d7ef4e1753,8.9129557405
bm25,Q18,chunk:GSE111619_family.soft:0:80d433564abe,8.0611613151
bm25,Q18,chunk:GSE111619_series_matrix.txt:26:683a178072a1,7.0370284847
bm25,Q18,chunk:GSE111619_family.soft:35:a3b6b9cab079,6.920539137
bm25,Q18,chunk:GSE111619_family.soft:19:babb5501a21a,6.0325120227
bm25,Q18,chunk:GSE111619_series_matrix.txt:0:bc80d80b6fb6,4.8135013641
bm25,Q18,chunk:GSE111619_series_matrix.txt:5:fabd5ef57162,4.8134439278
bm25,Q18,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,4.3986640811
bm25,Q18,chunk:GSE111619_family.soft:13:fe8aa2f0ef20,4.2938740265
bm25,Q18,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0
bm25,Q18,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0
vector,Q18,chunk:GSE111619_family.soft:25:6c94819d4f06,0.5441932795
vector,Q18,chunk:GSE111619_family.soft:9:318baf214f1d,0.5430729437
vector,Q18,chunk:GSE111619_family.soft:10:af45eaa5686d,0.5407632487
vector,Q18,chunk:GSE111619_series_matrix.txt:13:eff772aa9f9d,0.5355689964
vector,Q18,chunk:GSE111619_family.soft:33:887d9b8483f9,0.5309891395
vector,Q18,chunk:GSE111619_family.soft:31:2fa3221bbe08,0.5306229052
vector,Q18,chunk:GSE111619_family.soft:8:6e1741a6dd43,0.5292263621
vector,Q18,chunk:GSE111619_family.soft:19:babb5501a21a,0.5261859975
vector,Q18,chunk:GSE111619_HTSeq_counts.txt:756:039879213880,0.5256577169
vector,Q18,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.5229810519
vector,Q18,chunk:GSE111619_family.soft:26:daada7b1edf2,0.5217652052
vector,Q18,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,0.5217366265
vector,Q18,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.5179792594
vector,Q18,chunk:GSE111619_series_matrix.txt:14:4e5fd4f728be,0.5171582607
vector,Q18,chunk:GSE111619_family.soft:20:9af496ac6e9a,0.5167074591
vector,Q18,chunk:GSE111619_family.soft:15:044bb04e836b,0.5157333222
vector,Q18,chunk:GSE111619_family.soft:32:fa5e23883aa9,0.5154681334
vector,Q18,chunk:GSE111619_series_matrix.txt:22:b2c15372a3ab,0.5137077526
vector,Q18,chunk:GSE111619_series_matrix.txt:16:3422aae56a67,0.5136671222
vector,Q18,chunk:GSE111619_family.soft:17:d4009146977f,0.5135476394
hybrid_rag,Q18,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,0.0297619048
hybrid_rag,Q18,chunk:GSE111619_family.soft:20:9af496ac6e9a,0.0289583333
hybrid_rag,Q18,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.0288501453
hybrid_rag,Q18,chunk:GSE111619_family.soft:19:babb5501a21a,0.0282193959
hybrid_rag,Q18,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.0279843444
hybrid_rag,Q18,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,0.02461492
hybrid_rag,Q18,chunk:GSE111619_family.soft:25:6c94819d4f06,0.0163934426
hybrid_rag,Q18,chunk:GSE111619_series_matrix.txt:4:d2206f015b53,0.0163934426
hybrid_rag,Q18,chunk:GSE111619_family.soft:4:00eb8f492584,0.0161290323
hybrid_rag,Q18,chunk:GSE111619_family.soft:9:318baf214f1d,0.0161290323
hybrid_rag,Q18,chunk:GSE111619_family.soft:10:af45eaa5686d,0.0158730159
hybrid_rag,Q18,chunk:GSE111619_series_matrix.txt:13:eff772aa9f9d,0.015625
hybrid_rag,Q18,chunk:GSE111619_family.soft:33:887d9b8483f9,0.0153846154
hybrid_rag,Q18,chunk:GSE111619_family.soft:5:5769fda80faf,0.0153846154
hybrid_rag,Q18,chunk:GSE111619_family.soft:31:2fa3221bbe08,0.0151515152
hybrid_rag,Q18,chunk:GSE111619_family.soft:27:0811d4a4f618,0.0149253731
hybrid_rag,Q18,chunk:GSE111619_family.soft:8:6e1741a6dd43,0.0149253731
hybrid_rag,Q18,chunk:gse111619_samples.csv:0:a333971634bd,0.0147058824
hybrid_rag,Q18,chunk:GSE111619_HTSeq_counts.txt:756:039879213880,0.0144927536
hybrid_rag,Q18,chunk:GSE111619_series_matrix.txt:27:426a10e70046,0.0144927536
graph_enhanced_rag,Q18,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,0.0163934426
graph_enhanced_rag,Q18,graph:fbf675dd7eea15dd,0.0163934426
graph_enhanced_rag,Q18,chunk:GSE111619_family.soft:20:9af496ac6e9a,0.0161290323
graph_enhanced_rag,Q18,graph:406cf8c7e523f5aa,0.0161290323
graph_enhanced_rag,Q18,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.0158730159
graph_enhanced_rag,Q18,graph:590c40c4a7ae5bad,0.0158730159
graph_enhanced_rag,Q18,chunk:GSE111619_family.soft:19:babb5501a21a,0.015625
graph_enhanced_rag,Q18,graph:a847410fb3009181,0.015625
graph_enhanced_rag,Q18,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.0153846154
graph_enhanced_rag,Q18,graph:ed85198bbcff4eb6,0.0153846154
graph_enhanced_rag,Q18,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,0.0151515152
graph_enhanced_rag,Q18,graph:47b1b8b3d0266a3c,0.0151515152
graph_enhanced_rag,Q18,chunk:GSE111619_family.soft:25:6c94819d4f06,0.0149253731
graph_enhanced_rag,Q18,graph:9ba5206fe17a8f6b,0.0149253731
graph_enhanced_rag,Q18,chunk:GSE111619_series_matrix.txt:4:d2206f015b53,0.0147058824
graph_enhanced_rag,Q18,graph:5f7ea604febb27d1,0.0147058824
graph_enhanced_rag,Q18,chunk:GSE111619_family.soft:4:00eb8f492584,0.0144927536
graph_enhanced_rag,Q18,graph:3ba039e109483e6d,0.0144927536
graph_enhanced_rag,Q18,chunk:GSE111619_family.soft:9:318baf214f1d,0.0142857143
graph_enhanced_rag,Q18,graph:203299d356921bf6,0.0142857143
bm25,Q19,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,7.3176244701
bm25,Q19,chunk:GSE111619_family.soft:0:80d433564abe,6.9735009508
bm25,Q19,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,6.8263661984
bm25,Q19,chunk:GSE111619_family.soft:35:a3b6b9cab079,5.9651892994
bm25,Q19,chunk:GSE111619_series_matrix.txt:0:bc80d80b6fb6,5.2443887767
bm25,Q19,chunk:GSE111619_family.soft:12:70d15f8f2b25,4.8053584797
bm25,Q19,chunk:GSE111619_family.soft:27:0811d4a4f618,4.7413394668
bm25,Q19,chunk:GSE111619_family.soft:20:9af496ac6e9a,4.703740339
bm25,Q19,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0
bm25,Q19,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0
bm25,Q19,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.0
bm25,Q19,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,0.0
bm25,Q19,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,0.0
bm25,Q19,chunk:GSE111619_HTSeq_counts.txt:104:6b75d48d1c61,0.0
bm25,Q19,chunk:GSE111619_HTSeq_counts.txt:105:997661cff060,0.0
bm25,Q19,chunk:GSE111619_HTSeq_counts.txt:106:5f435dce7fb9,0.0
bm25,Q19,chunk:GSE111619_HTSeq_counts.txt:107:6725ce509a4b,0.0
bm25,Q19,chunk:GSE111619_HTSeq_counts.txt:108:0222e68a7445,0.0
bm25,Q19,chunk:GSE111619_HTSeq_counts.txt:109:5df818b68ff2,0.0
bm25,Q19,chunk:GSE111619_HTSeq_counts.txt:10:7e57f496cf19,0.0
vector,Q19,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.5677128013
vector,Q19,chunk:GSE111619_family.soft:10:af45eaa5686d,0.5584089484
vector,Q19,chunk:GSE111619_family.soft:15:044bb04e836b,0.5534537528
vector,Q19,chunk:GSE111619_family.soft:33:887d9b8483f9,0.5515302225
vector,Q19,chunk:GSE111619_family.soft:26:daada7b1edf2,0.5422663096
vector,Q19,chunk:GSE111619_family.soft:23:f32d98e8f942,0.5416892754
vector,Q19,chunk:GSE111619_series_matrix.txt:20:5999361ed2c6,0.5400967192
vector,Q19,chunk:GSE111619_family.soft:8:6e1741a6dd43,0.5391781365
vector,Q19,chunk:GSE111619_series_matrix.txt:21:f1c4916c4d2a,0.532559228
vector,Q19,chunk:GSE111619_family.soft:4:00eb8f492584,0.5319936339
vector,Q19,chunk:GSE111619_series_matrix.txt:27:426a10e70046,0.5300033127
vector,Q19,chunk:GSE111619_family.soft:25:6c94819d4f06,0.5245849145
vector,Q19,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.5204562469
vector,Q19,chunk:GSE111619_family.soft:20:9af496ac6e9a,0.5185437055
vector,Q19,chunk:GSE111619_family.soft:24:e6e5b629ccbf,0.5138161842
vector,Q19,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.5132753173
vector,Q19,chunk:GSE111619_family.soft:31:2fa3221bbe08,0.5075877307
vector,Q19,chunk:GSE111619_family.soft:32:fa5e23883aa9,0.5070913287
vector,Q19,chunk:GSE111619_family.soft:16:92416e09eb68,0.5063033387
vector,Q19,chunk:GSE111619_family.soft:19:babb5501a21a,0.5035593654
hybrid_rag,Q19,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.0320184426
hybrid_rag,Q19,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.0283094099
hybrid_rag,Q19,chunk:GSE111619_family.soft:20:9af496ac6e9a,0.0282193959
hybrid_rag,Q19,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,0.0163934426
hybrid_rag,Q19,chunk:GSE111619_family.soft:0:80d433564abe,0.0161290323
hybrid_rag,Q19,chunk:GSE111619_family.soft:10:af45eaa5686d,0.0161290323
hybrid_rag,Q19,chunk:GSE111619_family.soft:15:044bb04e836b,0.0158730159
hybrid_rag,Q19,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,0.0158730159
hybrid_rag,Q19,chunk:GSE111619_family.soft:33:887d9b8483f9,0.015625
hybrid_rag,Q19,chunk:GSE111619_family.soft:26:daada7b1edf2,0.0153846154
hybrid_rag,Q19,chunk:GSE111619_series_matrix.txt:0:bc80d80b6fb6,0.0153846154
hybrid_rag,Q19,chunk:GSE111619_family.soft:23:f32d98e8f942,0.0151515152
hybrid_rag,Q19,chunk:GSE111619_family.soft:27:0811d4a4f618,0.0149253731
hybrid_rag,Q19,chunk:GSE111619_series_matrix.txt:20:5999361ed2c6,0.0149253731
hybrid_rag,Q19,chunk:GSE111619_family.soft:8:6e1741a6dd43,0.0147058824
hybrid_rag,Q19,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0144927536
hybrid_rag,Q19,chunk:GSE111619_series_matrix.txt:21:f1c4916c4d2a,0.0144927536
hybrid_rag,Q19,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0142857143
hybrid_rag,Q19,chunk:GSE111619_family.soft:4:00eb8f492584,0.0142857143
hybrid_rag,Q19,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.014084507
graph_enhanced_rag,Q19,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.0163934426
graph_enhanced_rag,Q19,graph:efe7f9847bbd3ebe,0.0163934426
graph_enhanced_rag,Q19,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.0161290323
graph_enhanced_rag,Q19,graph:ed84526a485eaaaf,0.0161290323
graph_enhanced_rag,Q19,chunk:GSE111619_family.soft:20:9af496ac6e9a,0.0158730159
graph_enhanced_rag,Q19,graph:44d786c426fa53bf,0.0158730159
graph_enhanced_rag,Q19,chunk:GSE111619_series_matrix.txt:3:a3a0d21a74c2,0.015625
graph_enhanced_rag,Q19,graph:7e1ab43bbcc95b2f,0.015625
graph_enhanced_rag,Q19,chunk:GSE111619_family.soft:0:80d433564abe,0.0153846154
graph_enhanced_rag,Q19,graph:64a58e48cd6e3d03,0.0153846154
graph_enhanced_rag,Q19,chunk:GSE111619_family.soft:10:af45eaa5686d,0.0151515152
graph_enhanced_rag,Q19,graph:6738d3fa66490dbc,0.0151515152
graph_enhanced_rag,Q19,chunk:GSE111619_family.soft:15:044bb04e836b,0.0149253731
graph_enhanced_rag,Q19,graph:0d7cd911b092ed97,0.0149253731
graph_enhanced_rag,Q19,chunk:GSE111619_family.soft:3:d5c4e36fc6d1,0.0147058824
graph_enhanced_rag,Q19,graph:94fb1e3838c7184c,0.0147058824
graph_enhanced_rag,Q19,chunk:GSE111619_family.soft:33:887d9b8483f9,0.0144927536
graph_enhanced_rag,Q19,chunk:GSE111619_family.soft:26:daada7b1edf2,0.0142857143
graph_enhanced_rag,Q19,chunk:GSE111619_series_matrix.txt:0:bc80d80b6fb6,0.014084507
graph_enhanced_rag,Q19,chunk:GSE111619_family.soft:23:f32d98e8f942,0.0138888889
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:104:6b75d48d1c61,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:105:997661cff060,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:106:5f435dce7fb9,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:107:6725ce509a4b,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:108:0222e68a7445,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:109:5df818b68ff2,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:10:7e57f496cf19,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:110:14199919db83,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:111:3ba35a53b133,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:112:61979092d0f9,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:113:06a247217cdf,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:114:41704e0e838c,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:115:a0a2233d0426,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:116:23d34aea5f2e,0.0
bm25,Q20,chunk:GSE111619_HTSeq_counts.txt:117:2d73594e6b3a,0.0
vector,Q20,chunk:GSE111619_series_matrix.txt:8:a580f6b5c68c,0.4969907267
vector,Q20,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.4842848545
vector,Q20,chunk:GSE111619_family.soft:7:e44acfaf8b21,0.4753865312
vector,Q20,chunk:GSE111619_family.soft:15:044bb04e836b,0.4711071199
vector,Q20,chunk:GSE111619_family.soft:4:00eb8f492584,0.4659870009
vector,Q20,chunk:GSE111619_family.soft:6:762f7f70cff7,0.4652160636
vector,Q20,chunk:GSE111619_family.soft:33:887d9b8483f9,0.4582070712
vector,Q20,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.4578647618
vector,Q20,chunk:GSE111619_family.soft:22:259d8e7436e6,0.4554144749
vector,Q20,chunk:GSE111619_family.soft:30:1c156c11568c,0.4548221609
vector,Q20,chunk:GSE111619_family.soft:14:d6620b8954f7,0.4546335422
vector,Q20,chunk:GSE111619_family.soft:2:012548a6835c,0.4514794369
vector,Q20,chunk:GSE111619_family.soft:10:af45eaa5686d,0.4487421403
vector,Q20,chunk:GSE111619_family.soft:12:70d15f8f2b25,0.4477591244
vector,Q20,chunk:GSE111619_series_matrix.txt:20:5999361ed2c6,0.4471471417
vector,Q20,chunk:GSE111619_family.soft:20:9af496ac6e9a,0.4446763734
vector,Q20,chunk:GSE111619_family.soft:13:fe8aa2f0ef20,0.4443031992
vector,Q20,chunk:GSE111619_family.soft:29:a3b5fcce1e2e,0.4422816196
vector,Q20,chunk:GSE111619_family.soft:9:318baf214f1d,0.4409962529
vector,Q20,chunk:GSE111619_family.soft:21:341003aa6ae0,0.4361274111
hybrid_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:0:41d025abdeaa,0.0163934426
hybrid_rag,Q20,chunk:GSE111619_series_matrix.txt:8:a580f6b5c68c,0.0163934426
hybrid_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:100:23364a304d84,0.0161290323
hybrid_rag,Q20,chunk:GSE111619_series_matrix.txt:26:683a178072a1,0.0161290323
hybrid_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:101:974f8ca28a15,0.0158730159
hybrid_rag,Q20,chunk:GSE111619_family.soft:7:e44acfaf8b21,0.0158730159
hybrid_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:102:831020591730,0.015625
hybrid_rag,Q20,chunk:GSE111619_family.soft:15:044bb04e836b,0.015625
hybrid_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:103:959629736e1e,0.0153846154
hybrid_rag,Q20,chunk:GSE111619_family.soft:4:00eb8f492584,0.0153846154
hybrid_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:104:6b75d48d1c61,0.0151515152
hybrid_rag,Q20,chunk:GSE111619_family.soft:6:762f7f70cff7,0.0151515152
hybrid_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:105:997661cff060,0.0149253731
hybrid_rag,Q20,chunk:GSE111619_family.soft:33:887d9b8483f9,0.0149253731
hybrid_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:106:5f435dce7fb9,0.0147058824
hybrid_rag,Q20,chunk:GSE111619_family.soft:35:a3b6b9cab079,0.0147058824
hybrid_rag,Q20,chunk:GSE111619_HTSeq_counts.txt:107:6725ce509a4b,0.0144927536
